                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    136,                0.69907,                0.67569,                 1.0986,                0.73887,                0.69838,                0.74672,                0.58507,                0.80695,                0.83829,                 1.2145,              0.0073468,              0.0073468,              0.0073468
                    137,                0.69211,                0.66623,                 1.0933,                0.74863,                0.68633,                0.74903,                0.58861,                0.79942,                0.83859,                 1.2021,               0.007327,               0.007327,               0.007327
                    138,                0.69592,                0.66867,                 1.0935,                0.73824,                0.70564,                0.75288,                0.58757,                0.80412,                0.82764,                 1.2085,              0.0073072,              0.0073072,              0.0073072
                    139,                 0.6981,                 0.6688,                 1.1027,                0.72428,                0.71098,                0.75866,                0.59034,                0.80669,                  0.814,                 1.2071,              0.0072874,              0.0072874,              0.0072874
                    140,                0.68656,                 0.6696,                 1.0915,                0.73683,                0.70342,                0.75848,                0.58967,                 0.8146,                0.81237,                 1.2221,              0.0072676,              0.0072676,              0.0072676
                    141,                0.68928,                0.66658,                 1.0947,                0.75226,                0.70603,                0.75229,                0.58738,                0.80912,                0.80723,                 1.2119,              0.0072478,              0.0072478,              0.0072478
                    142,                0.68085,                0.64876,                 1.0872,                   0.73,                0.70951,                0.74314,                0.57806,                0.80583,                0.81492,                 1.2097,               0.007228,               0.007228,               0.007228
                    143,                0.68626,                0.65013,                 1.0847,                0.77126,                0.67921,                0.74942,                0.57954,                0.80979,                0.81775,                 1.2091,              0.0072082,              0.0072082,              0.0072082
                    144,                0.68706,                0.66836,                 1.0922,                0.76342,                0.70307,                0.75862,                0.58549,                0.80321,                0.80794,                 1.2078,              0.0071884,              0.0071884,              0.0071884
                    145,                0.68299,                0.65164,                 1.0907,                0.76618,                0.69486,                0.75175,                 0.5822,                0.80878,                0.82328,                 1.2194,              0.0071686,              0.0071686,              0.0071686
